received_date,receveid_hour,sensor A,sensor B,sensor C
04/09/2020,08:06:24,38,23,2
04/09/2020,08:12:25,55,25,1
04/09/2020,09:20:26,45,19,1
04/09/2020,09:22:27,54,22,3
04/09/2020,09:34:32,54,19,3
04/09/2020,09:38:21,39,16,3
04/09/2020,09:42:37,55,18,5
04/09/2020,09:50:21,55,23,0
04/09/2020,10:01:23,49,23,2
04/09/2020,10:06:24,46,20,4
04/09/2020,10:12:25,36,19,5
04/09/2020,10:20:26,48,20,3
04/09/2020,10:22:27,51,21,3
04/09/2020,10:34:32,43,17,3
04/09/2020,10:38:21,35,25,3
04/09/2020,10:42:37,37,15,4
04/09/2020,10:50:21,47,23,3
04/09/2020,11:01:23,43,21,2
04/09/2020,11:06:24,40,24,2
04/09/2020,11:12:25,48,22,1
04/09/2020,11:20:26,50,19,0
04/09/2020,11:22:27,50,18,0
04/09/2020,11:34:32,35,16,4
04/09/2020,11:38:21,49,24,0
04/09/2020,11:42:37,51,21,0
04/09/2020,11:50:21,47,23,0
04/09/2020,12:01:23,43,20,5
04/09/2020,12:06:24,55,25,3
04/09/2020,12:12:25,39,24,4
04/09/2020,12:20:26,48,15,3
04/09/2020,12:22:27,35,25,4
04/09/2020,12:34:32,52,18,2
04/09/2020,12:38:21,53,20,2
04/09/2020,12:42:37,49,15,2
04/09/2020,12:50:21,51,21,2
04/09/2020,13:01:23,39,22,2
04/09/2020,13:06:24,46,25,5
04/09/2020,13:12:25,40,20,5
04/09/2020,13:20:26,42,22,1
04/09/2020,13:22:27,39,20,5
04/09/2020,13:34:32,46,24,3
04/09/2020,13:38:21,43,15,1
04/09/2020,13:42:37,53,18,1
04/09/2020,13:50:21,38,18,3
04/09/2020,14:01:23,39,17,2
04/09/2020,14:06:24,35,19,5
04/09/2020,14:12:25,44,23,4
04/09/2020,14:20:26,47,18,3
04/09/2020,14:22:27,55,25,1
04/09/2020,14:34:32,36,24,0
04/09/2020,14:38:21,51,18,5
04/09/2020,14:42:37,46,22,1
04/09/2020,14:50:21,42,21,2
04/09/2020,15:01:23,40,17,5
04/09/2020,15:06:24,37,20,2
04/09/2020,15:12:25,48,25,5
04/09/2020,15:20:26,47,22,4
04/09/2020,15:22:27,47,16,3
04/09/2020,15:34:32,36,16,0
04/09/2020,15:38:21,37,17,1
04/09/2020,15:42:37,43,15,1
04/09/2020,15:50:21,51,23,5
04/09/2020,16:01:23,36,24,0
04/09/2020,16:06:24,42,21,1
04/09/2020,16:12:25,48,18,3
04/09/2020,16:20:26,36,20,0
04/09/2020,16:22:27,45,17,1
04/09/2020,16:34:32,40,25,2
04/09/2020,16:38:21,45,16,0
04/09/2020,16:42:37,39,22,1
04/09/2020,16:50:21,51,16,1
04/09/2020,17:01:23,40,23,2
04/09/2020,17:06:24,54,25,5
04/09/2020,17:12:25,42,15,4
04/09/2020,17:20:26,38,16,0
04/09/2020,17:22:27,50,23,3
04/09/2020,17:34:32,39,24,3
04/09/2020,17:38:21,44,16,1
04/09/2020,17:42:37,41,22,1
04/09/2020,17:50:21,39,19,3
04/09/2020,18:01:23,54,23,1
04/09/2020,18:06:24,45,17,4
04/09/2020,18:12:25,38,23,3
04/09/2020,18:20:26,45,17,1
04/09/2020,18:22:27,35,16,1
04/09/2020,18:34:32,41,18,0
04/09/2020,18:38:21,42,22,1
04/09/2020,18:42:37,35,22,5
04/09/2020,18:50:21,54,19,1
04/09/2020,19:01:23,44,16,5
04/09/2020,19:06:24,55,16,1
04/09/2020,19:12:25,53,23,5
04/09/2020,19:20:26,38,16,4
04/09/2020,19:22:27,35,25,4
04/09/2020,19:34:32,51,23,2
04/09/2020,19:38:21,54,21,4
04/09/2020,19:42:37,38,18,5
04/09/2020,19:50:21,44,20,1
04/09/2020,20:01:23,50,20,3
04/09/2020,20:06:24,46,18,2
04/09/2020,20:12:25,36,18,0
04/09/2020,20:20:26,43,24,4
04/09/2020,20:22:27,39,25,0
04/09/2020,20:34:32,50,18,0
04/09/2020,20:38:21,38,18,0
04/09/2020,20:42:37,42,19,0
04/09/2020,20:50:21,55,15,4
04/09/2020,21:01:23,36,18,2
04/09/2020,21:06:24,41,15,2
04/09/2020,21:12:25,36,24,3
04/09/2020,21:20:26,39,20,4
04/09/2020,21:22:27,53,21,4
04/09/2020,21:34:32,53,22,5
04/09/2020,21:38:21,45,21,0
04/09/2020,21:42:37,54,20,4
04/09/2020,21:50:21,37,17,3
04/09/2020,22:01:23,53,21,0
04/09/2020,22:06:24,49,24,1
04/09/2020,22:12:25,51,25,4
04/09/2020,22:20:26,49,23,0
04/09/2020,22:22:27,48,17,2
04/09/2020,22:34:32,36,19,0
04/09/2020,22:38:21,48,21,4
04/09/2020,22:42:37,47,22,1
04/09/2020,22:50:21,40,16,0
04/09/2020,23:01:23,40,19,1
04/09/2020,23:06:24,51,15,5
04/09/2020,23:12:25,37,17,3
04/09/2020,23:20:26,43,16,3
04/09/2020,23:22:27,48,24,4
04/09/2020,23:34:32,54,20,3
04/09/2020,23:38:21,35,15,3
04/09/2020,23:42:37,46,21,4
04/09/2020,23:50:21,45,18,1
05/09/2020,00:01:23,54,19,2
05/09/2020,00:06:24,55,22,5
05/09/2020,00:12:25,40,23,1
05/09/2020,00:20:26,42,23,0
05/09/2020,00:22:27,35,22,3
05/09/2020,00:34:32,52,22,4
05/09/2020,00:38:21,51,19,5
05/09/2020,00:42:37,52,25,3
05/09/2020,00:50:21,50,20,5
05/09/2020,00:55:24,53,17,5
05/09/2020,01:01:23,41,16,4
05/09/2020,01:06:24,46,18,3
05/09/2020,01:12:25,46,23,3
05/09/2020,01:20:26,41,25,0
05/09/2020,01:22:27,39,24,2
05/09/2020,01:34:32,47,21,3
05/09/2020,01:38:21,50,25,1
05/09/2020,01:42:37,45,23,3
05/09/2020,01:50:21,43,24,3
05/09/2020,02:01:23,45,19,2
05/09/2020,02:06:24,47,21,5
05/09/2020,02:12:25,40,16,5
05/09/2020,02:20:26,43,16,0
05/09/2020,02:22:27,37,22,3
05/09/2020,02:34:32,50,20,1
05/09/2020,02:38:21,48,20,3
05/09/2020,02:42:37,50,22,1
05/09/2020,02:50:21,42,19,3
05/09/2020,03:01:23,48,22,4
05/09/2020,03:06:24,54,22,2
05/09/2020,03:12:25,37,17,5
05/09/2020,03:20:26,50,22,4
05/09/2020,03:22:27,43,23,4
05/09/2020,03:34:32,37,16,1
05/09/2020,03:38:21,47,23,4
05/09/2020,03:42:37,52,18,4
05/09/2020,03:50:21,38,18,1
05/09/2020,04:01:23,47,24,2
05/09/2020,04:06:24,52,25,4
05/09/2020,04:12:25,43,24,1
05/09/2020,04:20:26,45,20,4
05/09/2020,04:22:27,53,20,2
05/09/2020,04:34:32,40,20,4
05/09/2020,04:38:21,38,22,1
05/09/2020,04:42:37,44,20,4
05/09/2020,04:50:21,41,23,3
05/09/2020,05:01:23,35,21,1
05/09/2020,05:06:24,48,22,0
05/09/2020,05:12:25,48,15,3
05/09/2020,05:20:26,49,22,1
05/09/2020,05:22:27,51,15,4
05/09/2020,05:34:32,52,17,3
05/09/2020,05:38:21,39,23,2
05/09/2020,05:42:37,55,15,4
05/09/2020,05:50:21,44,23,2
05/09/2020,06:01:23,53,23,5
05/09/2020,06:06:24,47,17,0
05/09/2020,06:12:25,50,15,0
05/09/2020,06:20:26,53,15,5
05/09/2020,06:22:27,51,17,1
05/09/2020,06:34:32,53,16,5
05/09/2020,06:38:21,49,22,4
05/09/2020,06:42:37,53,25,3
05/09/2020,06:50:21,51,23,1
05/09/2020,07:01:23,39,16,5
05/09/2020,07:06:24,52,24,0
05/09/2020,07:12:25,44,23,5
05/09/2020,07:20:26,45,22,2
05/09/2020,07:22:27,40,16,2
05/09/2020,07:34:32,52,23,5
05/09/2020,07:38:21,45,18,3
05/09/2020,07:42:37,43,15,0
05/09/2020,07:50:21,39,22,5
05/09/2020,07:01:23,51,15,3
05/09/2020,07:06:24,43,16,3
05/09/2020,07:12:25,36,16,0
05/09/2020,07:20:26,50,20,4
05/09/2020,07:22:27,51,24,5
05/09/2020,07:34:32,43,23,3
05/09/2020,07:38:21,43,15,5
05/09/2020,07:42:37,42,25,4
05/09/2020,07:50:21,50,24,3
05/09/2020,08:01:23,49,22,2
05/09/2020,08:06:24,51,24,5
05/09/2020,08:12:25,48,17,3
05/09/2020,09:20:26,51,18,2
05/09/2020,09:22:27,45,23,2
05/09/2020,09:34:32,36,21,4
05/09/2020,09:38:21,54,18,1
05/09/2020,09:42:37,36,20,2
05/09/2020,09:50:21,54,19,4
05/09/2020,10:01:23,51,15,2
05/09/2020,10:06:24,51,22,3
05/09/2020,10:12:25,46,24,3
05/09/2020,10:20:26,54,21,0
05/09/2020,10:22:27,45,16,3
05/09/2020,10:34:32,48,16,3
05/09/2020,10:38:21,35,25,4
05/09/2020,10:42:37,46,17,4
05/09/2020,10:50:21,43,16,3
05/09/2020,11:01:23,41,15,2
05/09/2020,11:06:24,46,25,2
05/09/2020,11:12:25,35,22,0
05/09/2020,11:20:26,35,25,0
05/09/2020,11:22:27,54,17,5
05/09/2020,11:34:32,45,15,3
05/09/2020,11:38:21,55,21,4
05/09/2020,11:42:37,54,16,5
05/09/2020,11:50:21,42,24,3
05/09/2020,12:01:23,40,16,1
05/09/2020,12:06:24,48,18,0
05/09/2020,12:12:25,48,24,4
05/09/2020,12:20:26,41,20,5
05/09/2020,12:22:27,55,25,4
05/09/2020,12:34:32,37,20,5
05/09/2020,12:38:21,55,16,5
05/09/2020,12:42:37,36,18,1
05/09/2020,12:50:21,49,16,1
05/09/2020,13:01:23,41,22,4
05/09/2020,13:06:24,37,22,3
05/09/2020,13:12:25,36,23,5
05/09/2020,13:20:26,47,21,2
05/09/2020,13:22:27,45,23,3
05/09/2020,13:34:32,49,20,3
05/09/2020,13:38:21,37,19,5
05/09/2020,13:42:37,50,16,2
05/09/2020,13:50:21,43,15,2
05/09/2020,14:01:23,45,24,2
05/09/2020,14:06:24,51,25,4
05/09/2020,14:12:25,41,23,0
05/09/2020,14:20:26,53,17,3
05/09/2020,14:22:27,37,24,2
05/09/2020,14:34:32,50,23,1
05/09/2020,14:38:21,46,18,4
05/09/2020,14:42:37,45,21,0
05/09/2020,14:50:21,44,16,3
05/09/2020,15:01:23,53,24,5
05/09/2020,15:06:24,43,17,3
05/09/2020,15:12:25,44,24,1
05/09/2020,15:20:26,50,17,5
05/09/2020,15:22:27,45,23,2
05/09/2020,15:34:32,51,24,0
05/09/2020,15:38:21,43,17,2
05/09/2020,15:42:37,45,17,5
05/09/2020,15:50:21,47,17,1
05/09/2020,16:01:23,44,25,1
05/09/2020,16:06:24,36,24,3
05/09/2020,16:12:25,39,21,1
05/09/2020,16:20:26,36,24,4
05/09/2020,16:22:27,49,19,5
05/09/2020,16:34:32,39,15,2
05/09/2020,16:38:21,35,21,4
05/09/2020,16:42:37,38,21,3
05/09/2020,16:50:21,36,19,2
05/09/2020,17:01:23,43,17,1
05/09/2020,17:06:24,37,16,4
05/09/2020,17:12:25,46,22,2
05/09/2020,17:20:26,49,15,2
05/09/2020,17:22:27,46,18,3
05/09/2020,17:34:32,37,25,4
05/09/2020,17:38:21,52,22,1
05/09/2020,17:42:37,50,15,0
05/09/2020,17:50:21,51,24,2
05/09/2020,18:01:23,37,24,4
05/09/2020,18:06:24,36,21,5
05/09/2020,18:12:25,49,19,1
05/09/2020,18:20:26,48,16,1
05/09/2020,18:22:27,43,22,5
05/09/2020,18:34:32,37,22,2
05/09/2020,18:38:21,41,19,2
05/09/2020,18:42:37,51,21,5
05/09/2020,18:50:21,45,15,5
05/09/2020,19:01:23,42,24,1
05/09/2020,19:06:24,36,16,5
05/09/2020,19:12:25,36,16,3
05/09/2020,19:20:26,41,20,0
05/09/2020,19:22:27,44,17,0
05/09/2020,19:34:32,49,15,2
05/09/2020,19:38:21,48,19,2
05/09/2020,19:42:37,38,17,3
05/09/2020,19:50:21,45,22,0
05/09/2020,20:01:23,48,21,2
05/09/2020,20:06:24,54,24,4
05/09/2020,20:12:25,51,21,2
05/09/2020,20:20:26,35,21,2
05/09/2020,20:22:27,42,24,2
05/09/2020,20:34:32,38,17,3
05/09/2020,20:38:21,41,18,0
05/09/2020,20:42:37,51,23,5
05/09/2020,20:50:21,51,23,2
05/09/2020,21:01:23,45,16,2
05/09/2020,21:06:24,46,16,1
05/09/2020,21:12:25,49,24,0
05/09/2020,21:20:26,37,24,4
05/09/2020,21:22:27,37,22,2
05/09/2020,21:34:32,49,22,3
05/09/2020,21:38:21,48,24,3
05/09/2020,21:42:37,50,24,4
05/09/2020,21:50:21,36,23,1
05/09/2020,22:01:23,55,24,5
05/09/2020,22:06:24,51,15,3
05/09/2020,22:12:25,45,18,2
05/09/2020,22:20:26,50,22,4
05/09/2020,22:22:27,52,25,2
05/09/2020,22:34:32,51,15,4
05/09/2020,22:38:21,42,20,5
05/09/2020,22:42:37,44,16,0
05/09/2020,22:50:21,36,16,1
05/09/2020,23:01:23,54,21,4
05/09/2020,23:06:24,54,19,4
05/09/2020,23:12:25,52,20,2
05/09/2020,23:20:26,39,16,0
05/09/2020,23:22:27,40,17,0
05/09/2020,23:34:32,49,23,3
05/09/2020,23:38:21,55,15,5
05/09/2020,23:42:37,46,18,2
05/09/2020,23:50:21,45,25,0
06/09/2020,00:01:23,44,22,4
06/09/2020,00:06:24,41,16,1
06/09/2020,00:12:25,40,21,0
06/09/2020,00:20:26,38,20,3
06/09/2020,00:22:27,54,24,3
06/09/2020,00:34:32,55,20,1
06/09/2020,00:38:21,46,21,3
06/09/2020,00:42:37,50,18,5
06/09/2020,00:50:21,37,18,3
06/09/2020,00:55:24,37,17,1
06/09/2020,01:01:23,50,22,2
06/09/2020,01:06:24,52,17,0
06/09/2020,01:12:25,54,16,3
06/09/2020,01:20:26,43,22,2
06/09/2020,01:22:27,40,17,3
06/09/2020,01:34:32,44,21,2
06/09/2020,01:38:21,42,18,0
06/09/2020,01:42:37,47,23,0
06/09/2020,01:50:21,36,23,4
06/09/2020,02:01:23,52,19,0
06/09/2020,02:06:24,38,18,1
06/09/2020,02:12:25,49,19,3
06/09/2020,02:20:26,36,19,3
06/09/2020,02:22:27,50,20,1
06/09/2020,02:34:32,51,24,3
06/09/2020,02:38:21,50,23,3
06/09/2020,02:42:37,44,20,2
06/09/2020,02:50:21,50,20,5
06/09/2020,03:01:23,44,15,1
06/09/2020,03:06:24,52,17,4
06/09/2020,03:12:25,43,15,1
06/09/2020,03:20:26,52,18,5
06/09/2020,03:22:27,37,19,4
06/09/2020,03:34:32,44,18,4
06/09/2020,03:38:21,53,24,3
06/09/2020,03:42:37,44,18,3
06/09/2020,03:50:21,51,16,0
06/09/2020,04:01:23,42,19,5
06/09/2020,04:06:24,50,16,4
06/09/2020,04:12:25,55,25,5
06/09/2020,04:20:26,37,22,1
06/09/2020,04:22:27,36,16,0
06/09/2020,04:34:32,40,20,0
06/09/2020,04:38:21,39,21,5
06/09/2020,04:42:37,44,18,0
06/09/2020,04:50:21,37,23,2
06/09/2020,05:01:23,41,23,3
06/09/2020,05:06:24,50,15,3
06/09/2020,05:12:25,52,24,5
06/09/2020,05:20:26,53,22,5
06/09/2020,05:22:27,50,23,3
06/09/2020,05:34:32,48,16,0
06/09/2020,05:38:21,51,15,1
06/09/2020,05:42:37,44,22,4
06/09/2020,05:50:21,45,15,4
06/09/2020,06:01:23,48,24,2
06/09/2020,06:06:24,50,20,2
06/09/2020,06:12:25,54,23,3
06/09/2020,06:20:26,39,19,4
06/09/2020,06:22:27,54,18,3
06/09/2020,06:34:32,38,24,5
06/09/2020,06:38:21,36,25,2
06/09/2020,06:42:37,39,23,4
06/09/2020,06:50:21,43,21,4
06/09/2020,07:01:23,51,15,3
06/09/2020,07:06:24,52,15,0
06/09/2020,07:12:25,40,24,1
06/09/2020,07:20:26,49,21,5
06/09/2020,07:22:27,35,24,5
06/09/2020,07:34:32,54,18,2
06/09/2020,07:38:21,35,22,0
06/09/2020,07:42:37,39,20,2
06/09/2020,07:50:21,51,24,0
06/09/2020,07:01:23,39,15,1
06/09/2020,07:06:24,47,18,1
06/09/2020,07:12:25,42,17,4
06/09/2020,07:20:26,43,17,2
06/09/2020,07:22:27,40,15,3
06/09/2020,07:34:32,53,17,0
06/09/2020,07:38:21,38,21,5
06/09/2020,07:42:37,45,25,5
06/09/2020,07:50:21,50,17,1
06/09/2020,08:01:23,52,21,4
06/09/2020,08:06:24,48,17,3
06/09/2020,08:12:25,40,20,0
06/09/2020,09:20:26,40,21,1
06/09/2020,09:22:27,51,22,3
06/09/2020,09:34:32,48,24,2
06/09/2020,09:38:21,40,15,4
06/09/2020,09:42:37,43,22,3
06/09/2020,09:50:21,48,18,2
06/09/2020,10:01:23,48,15,1
06/09/2020,10:06:24,42,18,1
06/09/2020,10:12:25,36,15,0
06/09/2020,10:20:26,51,25,5
06/09/2020,10:22:27,52,17,4
06/09/2020,10:34:32,43,25,5
06/09/2020,10:38:21,36,16,5
06/09/2020,10:42:37,46,19,2
06/09/2020,10:50:21,51,16,4
06/09/2020,11:01:23,35,24,4
06/09/2020,11:06:24,43,20,4
06/09/2020,11:12:25,44,21,5
06/09/2020,11:20:26,46,22,5
06/09/2020,11:22:27,43,18,2
06/09/2020,11:34:32,43,21,0
06/09/2020,11:38:21,39,20,3
06/09/2020,11:42:37,45,20,2
06/09/2020,11:50:21,54,19,1
06/09/2020,12:01:23,46,16,1
06/09/2020,12:06:24,54,15,4
06/09/2020,12:12:25,39,24,1
06/09/2020,12:20:26,46,21,3
06/09/2020,12:22:27,37,24,3
06/09/2020,12:34:32,51,19,1
06/09/2020,12:38:21,54,22,4
06/09/2020,12:42:37,49,16,2
06/09/2020,12:50:21,39,21,3
06/09/2020,13:01:23,50,18,2
06/09/2020,13:06:24,52,17,2
06/09/2020,13:12:25,35,24,0
06/09/2020,13:20:26,38,20,2
06/09/2020,13:22:27,42,19,1
06/09/2020,13:34:32,53,21,3
06/09/2020,13:38:21,41,19,4
06/09/2020,13:42:37,39,18,2
06/09/2020,13:50:21,40,19,4
06/09/2020,14:01:23,40,16,4
06/09/2020,14:06:24,53,19,4
06/09/2020,14:12:25,41,19,4
06/09/2020,14:20:26,52,24,5
06/09/2020,14:22:27,50,25,0
06/09/2020,14:34:32,41,20,1
06/09/2020,14:38:21,52,19,3
06/09/2020,14:42:37,51,16,1
06/09/2020,14:50:21,45,17,0
06/09/2020,15:01:23,37,17,4
06/09/2020,15:06:24,44,20,4
06/09/2020,15:12:25,54,15,3
06/09/2020,15:20:26,52,23,0
06/09/2020,15:22:27,45,25,5
06/09/2020,15:34:32,51,21,0
06/09/2020,15:38:21,54,25,5
06/09/2020,15:42:37,52,17,1
06/09/2020,15:50:21,43,16,5
06/09/2020,16:01:23,47,21,0
06/09/2020,16:06:24,45,23,0
06/09/2020,16:12:25,54,15,5
06/09/2020,16:20:26,46,15,3
06/09/2020,16:22:27,36,16,3
06/09/2020,16:34:32,41,22,5
06/09/2020,16:38:21,40,19,3
06/09/2020,16:42:37,40,19,3
06/09/2020,16:50:21,51,15,2
06/09/2020,17:01:23,53,20,4
06/09/2020,17:06:24,48,16,0
06/09/2020,17:12:25,44,17,5
06/09/2020,17:20:26,48,24,3
06/09/2020,17:22:27,50,16,1
06/09/2020,17:34:32,46,19,1
06/09/2020,17:38:21,44,19,2
06/09/2020,17:42:37,39,18,3
06/09/2020,17:50:21,37,20,2
06/09/2020,18:01:23,47,19,4
06/09/2020,18:06:24,38,18,2
06/09/2020,18:12:25,44,15,3
06/09/2020,18:20:26,38,24,2
06/09/2020,18:22:27,51,23,1
06/09/2020,18:34:32,44,21,2
06/09/2020,18:38:21,35,24,0
06/09/2020,18:42:37,50,20,2
06/09/2020,18:50:21,45,19,3
06/09/2020,19:01:23,48,16,0
06/09/2020,19:06:24,44,21,2
06/09/2020,19:12:25,52,21,5
06/09/2020,19:20:26,36,21,4
06/09/2020,19:22:27,38,25,2
06/09/2020,19:34:32,53,24,1
06/09/2020,19:38:21,49,19,0
06/09/2020,19:42:37,41,24,5
06/09/2020,19:50:21,41,22,0
06/09/2020,20:01:23,35,17,5
06/09/2020,20:06:24,39,19,5
06/09/2020,20:12:25,37,24,0
06/09/2020,20:20:26,47,18,2
06/09/2020,20:22:27,44,24,5
06/09/2020,20:34:32,53,17,3
06/09/2020,20:38:21,53,23,2
06/09/2020,20:42:37,37,23,3
06/09/2020,20:50:21,48,15,2
06/09/2020,21:01:23,39,22,3
06/09/2020,21:06:24,43,23,1
06/09/2020,21:12:25,47,24,0
06/09/2020,21:20:26,51,23,2
06/09/2020,21:22:27,35,23,5
06/09/2020,21:34:32,43,15,3
06/09/2020,21:38:21,43,16,4
06/09/2020,21:42:37,40,23,2
06/09/2020,21:50:21,40,24,3
06/09/2020,22:01:23,48,18,1
06/09/2020,22:06:24,42,23,1
06/09/2020,22:12:25,48,17,1
06/09/2020,22:20:26,49,18,3
06/09/2020,22:22:27,47,25,5
06/09/2020,22:34:32,53,16,2
06/09/2020,22:38:21,45,19,1
06/09/2020,22:42:37,54,21,1
06/09/2020,22:50:21,48,15,2
06/09/2020,23:01:23,50,23,1
06/09/2020,23:06:24,46,22,5
06/09/2020,23:12:25,39,25,3
06/09/2020,23:20:26,36,21,1
06/09/2020,23:22:27,48,20,3
06/09/2020,23:34:32,45,21,4
06/09/2020,23:38:21,37,17,4
06/09/2020,23:42:37,38,15,2
06/09/2020,23:50:21,55,18,2
07/09/2020,00:01:23,40,15,2
07/09/2020,00:06:24,47,25,2
07/09/2020,00:12:25,47,19,4
07/09/2020,00:20:26,50,19,1
07/09/2020,00:22:27,53,25,4
07/09/2020,00:34:32,48,15,5
07/09/2020,00:38:21,38,15,3
07/09/2020,00:42:37,36,19,4
07/09/2020,00:50:21,52,23,0
07/09/2020,00:55:24,41,21,0
07/09/2020,01:01:23,45,22,4
07/09/2020,01:06:24,44,21,2
07/09/2020,01:12:25,39,23,4
07/09/2020,01:20:26,38,19,0
07/09/2020,01:22:27,46,21,5
07/09/2020,01:34:32,38,23,4
07/09/2020,01:38:21,37,15,4
07/09/2020,01:42:37,42,15,2
07/09/2020,01:50:21,48,17,5
07/09/2020,02:01:23,48,15,0
07/09/2020,02:06:24,48,18,5
07/09/2020,02:12:25,38,21,1
07/09/2020,02:20:26,45,25,4
07/09/2020,02:22:27,48,16,2
07/09/2020,02:34:32,51,18,1
07/09/2020,02:38:21,37,19,3
07/09/2020,02:42:37,55,24,4
07/09/2020,02:50:21,42,24,2
07/09/2020,03:01:23,48,24,2
07/09/2020,03:06:24,35,18,5
07/09/2020,03:12:25,45,22,0
07/09/2020,03:20:26,54,16,3
07/09/2020,03:22:27,42,23,2
07/09/2020,03:34:32,54,23,2
07/09/2020,03:38:21,45,16,0
07/09/2020,03:42:37,49,17,5
07/09/2020,03:50:21,45,22,5
07/09/2020,04:01:23,44,15,4
07/09/2020,04:06:24,35,22,0
07/09/2020,04:12:25,36,17,4
07/09/2020,04:20:26,39,19,2
07/09/2020,04:22:27,52,16,1
07/09/2020,04:34:32,36,22,3
07/09/2020,04:38:21,48,21,5
07/09/2020,04:42:37,42,23,1
07/09/2020,04:50:21,37,24,4
07/09/2020,05:01:23,53,16,3
07/09/2020,05:06:24,53,22,0
07/09/2020,05:12:25,37,19,2
07/09/2020,05:20:26,36,16,3
07/09/2020,05:22:27,55,19,4
07/09/2020,05:34:32,53,22,4
07/09/2020,05:38:21,42,17,5
07/09/2020,05:42:37,52,23,5
07/09/2020,05:50:21,53,22,1
07/09/2020,06:01:23,55,23,4
07/09/2020,06:06:24,48,15,3
07/09/2020,06:12:25,48,19,2
07/09/2020,06:20:26,41,22,1
07/09/2020,06:22:27,54,19,3
07/09/2020,06:34:32,40,24,1
07/09/2020,06:38:21,51,22,3
07/09/2020,06:42:37,41,25,4
07/09/2020,06:50:21,35,23,3
07/09/2020,07:01:23,55,20,2
07/09/2020,07:06:24,46,24,4
07/09/2020,07:12:25,46,17,5
07/09/2020,07:20:26,38,16,5
07/09/2020,07:22:27,49,21,5
07/09/2020,07:34:32,55,24,5
07/09/2020,07:38:21,48,25,4
07/09/2020,07:42:37,54,25,5
07/09/2020,07:50:21,55,23,5
07/09/2020,07:01:23,49,16,0
07/09/2020,07:06:24,51,19,4
07/09/2020,07:12:25,52,17,0
07/09/2020,07:20:26,46,16,5
07/09/2020,07:22:27,55,25,2
07/09/2020,07:34:32,36,25,5
07/09/2020,07:38:21,35,18,4
07/09/2020,07:42:37,53,25,0
07/09/2020,07:50:21,51,23,1
07/09/2020,08:01:23,53,22,4
07/09/2020,08:06:24,44,19,5
07/09/2020,08:12:25,53,20,3
07/09/2020,09:20:26,35,20,2
07/09/2020,09:22:27,54,23,5
07/09/2020,09:34:32,45,22,0
07/09/2020,09:38:21,40,15,0
07/09/2020,09:42:37,44,19,3
07/09/2020,09:50:21,47,20,5
07/09/2020,10:01:23,38,22,0
07/09/2020,10:06:24,55,18,5
07/09/2020,10:12:25,55,16,1
07/09/2020,10:20:26,40,22,1
07/09/2020,10:22:27,44,18,3
07/09/2020,10:34:32,39,21,4
07/09/2020,10:38:21,38,24,0
07/09/2020,10:42:37,35,22,3
07/09/2020,10:50:21,54,21,2
07/09/2020,11:01:23,42,16,2
07/09/2020,11:06:24,48,24,3
07/09/2020,11:12:25,53,19,0
07/09/2020,11:20:26,50,16,2
07/09/2020,11:22:27,54,15,3
07/09/2020,11:34:32,49,15,3
07/09/2020,11:38:21,38,16,4
07/09/2020,11:42:37,36,15,2
07/09/2020,11:50:21,36,21,3
07/09/2020,12:01:23,45,22,3
07/09/2020,12:06:24,51,18,4
07/09/2020,12:12:25,37,15,4
07/09/2020,12:20:26,40,16,5
07/09/2020,12:22:27,35,18,2
07/09/2020,12:34:32,39,20,0
07/09/2020,12:38:21,40,22,3
07/09/2020,12:42:37,51,21,4
07/09/2020,12:50:21,52,20,0
07/09/2020,13:01:23,52,25,4
07/09/2020,13:06:24,54,18,5
07/09/2020,13:12:25,51,20,3
07/09/2020,13:20:26,37,22,3
07/09/2020,13:22:27,53,18,0
07/09/2020,13:34:32,41,18,5
07/09/2020,13:38:21,50,17,1
07/09/2020,13:42:37,51,23,5
07/09/2020,13:50:21,52,21,5
07/09/2020,14:01:23,39,15,3
07/09/2020,14:06:24,39,15,3
07/09/2020,14:12:25,35,25,3
07/09/2020,14:20:26,47,16,5
07/09/2020,14:22:27,54,17,3
07/09/2020,14:34:32,36,18,1
07/09/2020,14:38:21,53,21,0
07/09/2020,14:42:37,46,21,4
07/09/2020,14:50:21,46,24,5
07/09/2020,15:01:23,40,20,2
07/09/2020,15:06:24,35,16,3
07/09/2020,15:12:25,43,23,2
07/09/2020,15:20:26,53,17,1
07/09/2020,15:22:27,53,25,3
07/09/2020,15:34:32,38,23,1
07/09/2020,15:38:21,48,21,2
07/09/2020,15:42:37,37,25,3
07/09/2020,15:50:21,43,18,2
07/09/2020,16:01:23,40,25,3
07/09/2020,16:06:24,42,24,4
07/09/2020,16:12:25,38,25,3
07/09/2020,16:20:26,40,25,3
07/09/2020,16:22:27,48,23,0
07/09/2020,16:34:32,49,20,3
07/09/2020,16:38:21,53,23,1
07/09/2020,16:42:37,52,21,4
07/09/2020,16:50:21,37,17,4
07/09/2020,17:01:23,36,25,1
07/09/2020,17:06:24,53,25,2
07/09/2020,17:12:25,41,19,1
07/09/2020,17:20:26,50,25,1
07/09/2020,17:22:27,53,24,3
07/09/2020,17:34:32,41,23,1
07/09/2020,17:38:21,49,21,2
07/09/2020,17:42:37,36,20,3
07/09/2020,17:50:21,37,25,1
07/09/2020,18:01:23,35,16,1
07/09/2020,18:06:24,43,15,1
07/09/2020,18:12:25,48,17,4
07/09/2020,18:20:26,37,23,1
